x_m,y_m,speed_kmh,time_s
514.2547110072398,-1013.237962178214,261.3100770798974,59.44503053207173
510.99728536706493,-1009.3102429881077,255.7667453857947,59.513983013901296
507.55415943687643,-1005.5669946034801,250.49789957017845,59.584429902147804
503.9580951787056,-1002.000421426603,245.5696520544544,59.656325568760174
500.22837057277826,-998.6067126487651,241.06761580971715,59.72960990021813
496.3336423236795,-995.4333686818796,236.9981655443952,59.804202500721715
492.09496448163077,-992.7377466377129,233.10448561713986,59.88002764791938
487.7639173312229,-990.2723814841861,228.77212607022193,59.957104846069875
483.54245106990453,-987.7096908635125,224.3650734298102,60.03568618079951
479.13156030484873,-985.4643049582746,220.56259642689665,60.1159436371084
474.5538162888674,-983.5204853323287,217.4124990169976,60.19773869187337
469.9222800847066,-981.6977835151285,214.9636345721689,60.280730916477204
465.26003531013623,-980.0670409718912,213.2548378649782,60.36445773762543
460.60120622109343,-978.7059810913426,212.3066645132864,60.44854988831694
455.97871601425464,-977.5168196993878,212.12532911354853,60.532899349290865
451.2683128634921,-976.7910006015381,212.71363399744018,60.61749351125935
446.48541474938645,-976.5824577083874,214.06941551573132,60.70204034787751
441.66258057633024,-976.7582373024876,216.17712163631697,60.78613054549567
436.7716868749635,-976.5774360851383,219.01165523077032,60.86949612722152
431.78933745742853,-975.7323824830726,221.99617030601402,60.95182180799933
426.7701300525309,-975.1982477546194,224.83863068844553,61.032982713748744
421.7847310808684,-974.2737367985604,227.55025980905515,61.113062757404116
416.8236955779646,-973.2310046704313,230.14109454879645,61.19214126229581
411.87409623156555,-972.1804398740613,232.6198920936983,61.27028541487416
406.92665224011705,-971.1390196117359,234.99441794409753,61.347554461077195
401.97206355954455,-970.1237480774612,237.27167368748604,61.42400343674712
397.0010112344107,-969.151803513265,239.45807995001246,61.49968659402454
392.00416820737223,-968.2406970638492,241.5596245379531,61.57466060801411
386.97253711966835,-967.5017691029574,243.58198040982654,61.648987524377524
381.90895573538785,-967.2082672505844,245.53059975276813,61.722737501961234
376.8262167258862,-967.2664261697482,247.41079119483376,61.79599148168437
371.7011826578289,-967.1104248085829,249.2271031602564,61.868816445743356
366.6041584822185,-967.6232417622731,250.98177697216968,61.94119791709935
361.52461904492793,-968.3296607434633,252.67665964303615,62.0131086259299
356.4961159363019,-969.3646280554574,254.31370673753503,62.08452847439922
351.5097172428807,-970.5564637646286,255.89497021422682,62.155444895279295
346.5660035289154,-971.8719854263117,257.42259230297765,62.22585344706154
341.6769070231013,-973.3409907852623,258.89879762028045,62.29575832227334
336.8536795777466,-974.9795166716369,260.3258874030168,62.36517293940406
332.073122318467,-976.6989790823432,261.706234833091,62.434120583256956
327.3687736712395,-978.5979991370854,263.04227962414853,62.502635008741365
322.750402294561,-980.6808971907026,264.3365240387127,62.57076111620083
318.2266804385476,-982.9453848213726,265.5915567097308,62.638557141952
313.90940193259127,-985.5859069486132,266.8097711512103,62.70608013768387
309.70616280715643,-988.3840438544627,267.99309175311095,62.77336951901142
305.5970065988703,-991.2996061720523,269.143032662932,62.84044761203283
301.56934212099003,-994.3110003406468,270.26076914955365,62.907321292029536
297.6403074345287,-997.4405398743381,271.34719487417647,62.97398323762587
293.6859677515449,-1000.514283104786,272.4029938744552,63.04041449996306
