i,lat,lon,time_s,speed_kmh,a_mps2
174,42.71379574100612,23.273267315012607,9.113524160498274,169.49837537922187,11.770613481177381
175,42.71378880899972,23.273291964827674,9.159877412533945,171.48908990347914,11.802731439776368
176,42.71378223566646,23.273316806882654,9.205696983767334,173.4571473294347,11.82873151222566
177,42.71377604083346,23.27334181797598,9.250996142098817,175.40310107545173,11.849823298413625
178,42.71377020405652,23.273367004119624,9.295794270553756,177.3277669027748,11.866976195275289
179,42.71376469413776,23.273392303560758,9.340106884949114,179.23179645916653,11.880966372237161
180,42.71375956914232,23.273417757740486,9.383949059032478,181.11582346540231,11.892414794857823
181,42.71375473802377,23.273443315828803,9.42733750015167,182.98055238676776,11.901820413087544
182,42.71375027986612,23.273468996353134,9.470282780001545,184.82642616433586,11.90958150145065
183,42.713746101106935,23.27349477769998,9.512800078154372,186.65408550291122,11.916017756198444
184,42.71374225098151,23.273520631399272,9.554902111531286,188.464066484696,11.921385961057917
185,42.71373870880097,23.27354655624584,9.596599108516966,190.25679933235062,11.925890823413173
186,42.71373549273214,23.273572544125084,9.637905162566359,192.03288022419747,11.929697899699619
187,42.71373259559659,23.273598612586003,9.678828849172348,193.79266972373702,11.93293948585797
188,42.71372999086847,23.273624736422402,9.719380307770694,195.53659578427468,11.935721302192158
189,42.713727691889126,23.273650907283855,9.759571130777001,197.26514901881325,11.93812898220012
190,42.71372568169447,23.273677094469807,9.799409813914666,198.97868786554912,11.940231150933126
191,42.71372400656387,23.273703315686195,9.83890524803335,200.67758804693037,11.942083022858037
192,42.71372262049439,23.273729571781303,9.878065912090738,202.36220798767758,11.943728802030662
193,42.7137215475154,23.273755831120123,9.916900940665215,204.03293452509237,11.945204237486271
194,42.71372078400853,23.273782101685796,9.955418688481373,205.69012139553905,11.946538513947194
195,42.713720332997525,23.27380834828806,9.99362585554492,207.33405170624016,11.947754994243784
196,42.71372023154887,23.273834596764893,10.031529714149464,208.965033337516,11.948872512651354
197,42.71372043579451,23.27386086512277,10.06913757109232,210.58337589022176,11.949906322927566
198,42.71372094258262,23.273887077648833,10.106456583783363,212.18938279403633,11.950869023219502
199,42.71372180096623,23.273913245527435,10.143492891547481,213.78331405157567,11.95177049200775
200,42.713722983472294,23.273939420504806,10.180254213520614,215.36549763537113,11.952620160638219
201,42.71372446223611,23.27396548690717,10.216744018959217,216.93607971938607,11.942134108874978
202,42.713726346337175,23.273991502903666,10.252971196394698,218.4880767673073,11.895352086707362
203,42.71372852340594,23.274017486962094,10.288939763541752,220.00413771507337,11.820640386599734
204,42.713731074296426,23.2740433670307,10.324660839164082,221.48579281106052,11.724633289069015
205,42.713733951369754,23.27406918272442,10.360141773510417,222.93434373938257,11.61258649442168
206,42.71373718568522,23.27409490820175,10.395393141306796,224.35116098681152,11.488654317976053
207,42.713740739411264,23.274120532026142,10.430422783737704,225.7374426992845,11.356115877493133
208,42.713744657870244,23.274146017511963,10.465235210578768,227.09420355016013,11.21755406793164
209,42.71374892129907,23.27417138942737,10.499842078912138,228.42268870979183,11.074993492846362
210,42.713753555338144,23.274196647521205,10.534246493035162,229.72376402682247,10.930020017486775
211,42.71375851361066,23.274221772699796,10.568456173807837,230.99843226421544,10.783867547526905
212,42.713763827068156,23.274246692468743,10.60247649584072,232.24756757347933,10.637491799643566
213,42.71376952125769,23.274271484211916,10.63631438538297,233.47206468656688,10.491626816445773
214,42.7137755449242,23.27429614482953,10.669975388089158,234.67273248278948,10.346832140393156
215,42.71378191269502,23.27432061676363,10.703463482467491,235.85029284324213,10.203530056084405
216,42.71378860850741,23.274344894263972,10.736783868126448,237.00548256453294,10.062033397672373
217,42.71379565949048,23.274368993099266,10.769942866673205,238.1390484075865,9.922568247794567
218,42.71380301757614,23.274392917680487,10.802944791903604,239.251640581394,9.78529387182306
219,42.71381071886908,23.27441665635864,10.835793493771625,240.34387000057953,9.650317458393832
220,42.71381870367399,23.27444021764578,10.868492529786483,241.41631606194025,9.517705520117184
221,42.71382701132766,23.274463573775083,10.901046948521119,242.46958589138438,9.387492266445198
222,42.71383558417998,23.274486758869223,10.933459490911144,243.5041910455611,9.259688142233106
223,42.713844448359175,23.27450974104265,10.965734982989902,244.5206914638118,9.13428419707154
224,42.713853576082975,23.274532634998142,10.997877139805446,245.5195927589302,9.011257585687394
225,42.71386288037683,23.274555365545567,11.0298880755006,246.50133435649897,8.890575718854883
226,42.71387239302937,23.274577964696224,11.061772420913355,247.4664178126857,8.772197578468521
227,42.713882035408346,23.27460056766209,11.093532384970697,248.41525518898416,8.656077399496871
228,42.71389172674731,23.274623207153613,11.125171938379872,249.34829764778317,8.542165616963283
229,42.71390105479126,23.274646227974277,11.156693030321348,250.2659228615384,8.363015896379189
230,42.71391021953641,23.274669479448203,11.188099067304782,251.13044002146,8.0322947422272
231,42.71391915864746,23.274693069196616,11.219397298459237,251.88641362993803,7.580791320371683
232,42.71392780665786,23.274717025728986,11.250601652826047,252.53512717747117,7.033084885567749
233,42.71393614092812,23.274741374822742,11.281726037306624,253.07769158500352,6.408766245140686
234,42.713944120026405,23.274766144469407,11.31278373470836,253.5150265153399,5.723434390332069
235,42.71395171850376,23.274791321668772,11.343787839350577,253.84787371905023,4.98949392775312
236,42.71395890139019,23.274816892300624,11.374751201385624,254.07679933846228,4.21679414997605
237,42.713965652982665,23.274842811886195,11.405686562911459,254.2021983674355,3.4131397911388155
238,42.71397196589709,23.274869039237664,11.436606629623556,254.22429633558102,2.5846993440528694
239,42.71397783073342,23.27489551840589,11.467523907217775,254.14315008207583,1.7363327669546014
240,42.71398329428292,23.274922166984563,11.498451029376417,253.95864874478653,0.8718517163573308
241,42.71398837773893,23.274948921252406,11.529400537937887,253.67051312361724,-0.005770938361420397
242,42.71399317680201,23.274975692377158,11.560385239588156,253.27829198862625,-0.8942356472899244
243,42.71399782842387,23.275002371475736,11.591417904163071,252.7813615819073,-1.7917820196649155
244,42.71400253383123,23.275028844622383,11.622511629574676,252.17891807025237,-2.6970837119574123
245,42.71400761107591,23.275054940239972,11.653679646516299,251.46997516512403,-3.6091632234158935
246,42.71401349052467,23.27508039445022,11.684935597509641,250.65335304113165,-4.527325455145315
247,42.7140208208212,23.275104866600774,11.716293418429679,249.72767305953377,-5.451103937294622
248,42.71402935141423,23.275128599654803,11.747767550458743,248.69134369229417,-6.3802191602741445
249,42.71403778854599,23.2751524557596,11.779372894199822,247.54255113499855,-7.314545092274431
250,42.71404617813686,23.2751764207019,11.81112496614755,246.27924237897003,-8.251636073819546
251,42.71405453377372,23.275200487063884,11.843039972431757,244.89910815405023,-9.001308859055637
252,42.7140628870474,23.275224633210147,11.875134859264916,243.39956486334663,-9.60104708724451
253,42.71407126037959,23.275248841885187,11.907427476932645,241.77772908936163,-10.080837669795608
254,42.71407967570172,23.27527308969851,11.939936685051483,240.03039103787683,-10.464670135836487
255,42.714088160611325,23.275297362484523,11.97268245142578,238.1539851943389,-10.77173610866919
256,42.71409672834169,23.275321637524723,12.005686179793978,236.14454378666443,-11.017388886935352
257,42.71410540477876,23.275345907943347,12.038970497943824,233.9976767919127,-11.213911109548283
258,42.71411421263083,23.275370138244696,12.072560078450259,231.70848432727013,-11.371128887638626
259,42.714123150354766,23.275394312474923,12.10648129136408,229.2715333333021,-11.496903110110901
260,42.71413222909484,23.27541846948995,12.140762990650064,226.6807535065748,-11.597522488088721
261,42.71414149720134,23.275442542483574,12.17543594191215,223.9294210499718,-11.678017990470977
262,42.71415094096912,23.27546651544838,12.21053496578477,221.00992480897463,-11.742414392376782
263,42.714161431381434,23.275489764426183,12.246096893746595,217.91384510813185,-11.793931513901427
264,42.714172455039424,23.275512596533034,12.282163583146755,214.63161161767812,-11.835145211121143
265,42.71418387308584,23.27553507973204,12.31878206611422,211.15235650096443,-11.868116168896915
266,42.7141956448927,23.275557290214778,12.35600223538876,207.46400040003098,-11.894492935117533
267,42.714207730262004,23.27557917113505,12.393884493333854,203.55234751961552,-11.915594348094027
268,42.714220070513285,23.275600781357703,12.432493807636133,199.40144719805525,-11.932475478475222
269,42.714232710390405,23.275622110607543,12.471907138452993,194.9925864107221,-11.945980382780178
270,42.71424561944255,23.275643096020048,12.512209687466108,190.4027489107978,-11.956784306224144
271,42.71425877684274,23.27566372226578,12.553482667195569,185.86199020561958,-11.965427444979316
272,42.71427218204948,23.275684054436823,12.595763402461403,181.40303230771514,-11.972341955983453
273,42.71428589326191,23.275703997224095,12.639082203218301,177.03704148526262,-11.977873564786762
274,42.71429985764956,23.27572351802771,12.683468041621717,172.5027374661082,-11.98229885182941
275,42.714314084442464,23.275742646229578,12.729020479598399,168.00045736250135,-11.98583908146353
276,42.71432861412526,23.275761323390586,12.775792188593762,163.61382884955538,-11.988671265170824
277,42.714343449173505,23.275779459427447,12.823816270693353,159.35899349621081,-11.99093701213666
278,42.71435854905636,23.275797093640023,12.87311883098129,154.95434551439223,-11.992749609709328
279,42.71437396248645,23.27581413717027,12.923825260653654,150.70228350160224,-11.994199687767463
280,42.714389649632224,23.275830591368177,12.975962458091209,146.36495937458358,-11.995359750213971
281,42.71440560217817,23.27584644822032,13.029643100884822,142.21119973079314,-11.996287800171178
282,42.7144218875188,23.275861514480734,13.084879687350645,138.26783730165727,-11.997030240136944
283,42.714438482059016,23.275875783005514,13.141687665913324,134.16317814087037,-11.997624192109555
284,42.71445533257615,23.27588929916937,13.20023374796433,129.65700937025017,-11.998099353687644
285,42.714472431416574,23.27590195163229,13.260808257348948,125.28882335927945,-11.998479482950117
286,42.714489794656366,23.27591362341172,13.32349035138426,121.18110547494682,-11.998783586360094
287,42.71450739945303,23.275924304558625,13.388295392410766,116.9104250403067,-11.999026869088077
288,42.71452520514888,23.27593396024232,13.455467912999064,112.88562892368344,-11.999221495270461
289,42.71454310678956,23.275942487674893,13.525034671598162,109.24385574607393,-11.99937719621637
290,42.714561145098465,23.27594959816132,13.596930642877243,106.04294958289536,-11.999501756973096
291,42.71457935118311,23.275955434061906,13.670961905138055,102.4130866010386,-11.999601405578478
292,42.714597628156035,23.275960175060494,13.747621329858362,98.00008925039147,-11.999681124462782
293,42.71461585137958,23.275963830280016,13.827728370466922,93.43201221954384,-11.999744899570226
294,42.71463396298228,23.275966497765385,13.911792836717316,88.81409639343528,-11.999795919656181
295,42.7146518704781,23.2759683450614,14.00025583700256,84.40748936558036,-11.802454655550585
296,42.71466981546846,23.275969601226326,14.093261685795106,80.72007507999739,-11.05421377987447
297,42.714688145811444,23.275971279781192,14.190523524413766,77.89748779531551,-9.845226028703769
298,42.71470709608617,23.275974551054894,14.291356736748918,76.07912314360331,-8.256021152459656
299,42.71472726853428,23.275981118246033,14.39466817740528,75.372769813729,-6.984657251464366
